,path,emotion
396,data/ravdess\Actor_21\03-02-05-02-02-02-21_angry.wav,angry
3272,data/ravdess\Actor_25\25_01_01_01_road_sad.wav,sad
76,data/ravdess\Actor_04\03-02-05-02-02-02-04_angry.wav,angry
1110,data/ravdess\Actor_15\15_02_01_02_kids-talking_happy.wav,happy
1174,data/ravdess\Actor_19\19_02_01_02_kids-talking_happy.wav,happy
1804,data/ravdess\Actor_20\03-02-01-01-01-02-20_neutral.wav,neutral
702,data/ravdess\Actor_26\26_01_01_01_lot_angry.wav,angry
2190,data/ravdess\Actor_26\26_01_01_01_when_neutral.wav,neutral
2896,data/ravdess\Actor_09\09_01_02_01_kids-talking_sad.wav,sad
1724,data/ravdess\Actor_11\11_01_01_01_kids-talking_neutral.wav,neutral
1861,data/ravdess\Actor_25\25_01_01_01_half_neutral.wav,neutral
406,data/ravdess\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
2450,data/ravdess\Actor_25\25_01_01_01_raid_ps.wav,ps
3276,data/ravdess\Actor_25\25_01_01_01_rough_sad.wav,sad
88,data/ravdess\Actor_04\04_02_01_02_kids-talking_angry.wav,angry
652,data/ravdess\Actor_26\26_01_01_01_food_angry.wav,angry
2218,data/ravdess\Actor_03\03_01_01_01_kids-talking_ps.wav,ps
2983,data/ravdess\Actor_13\13_01_02_01_dogs-sitting_sad.wav,sad
2524,data/ravdess\Actor_26\26_01_01_01_bath_ps.wav,ps
3369,data/ravdess\Actor_26\26_01_01_01_doll_sad.wav,sad
1037,data/ravdess\Actor_12\03-02-03-01-02-01-12_happy.wav,happy
2225,data/ravdess\Actor_04\04_01_01_01_dogs-sitting_ps.wav,ps
2781,data/ravdess\Actor_03\03_02_01_02_dogs-sitting_sad.wav,sad
2231,data/ravdess\Actor_04\04_01_02_02_dogs-sitting_ps.wav,ps
528,data/ravdess\Actor_25\25_01_01_01_mouse_angry.wav,angry
1549,data/ravdess\Actor_26\26_01_01_01_read_happy.wav,happy
1914,data/ravdess\Actor_25\25_01_01_01_mouse_neutral.wav,neutral
529,data/ravdess\Actor_25\25_01_01_01_nag_angry.wav,angry
1593,data/ravdess\Actor_26\26_01_01_01_tough_happy.wav,happy
1603,data/ravdess\Actor_26\26_01_01_01_wheat_happy.wav,happy
1813,data/ravdess\Actor_21\03-02-01-01-02-01-21_neutral.wav,neutral
2243,data/ravdess\Actor_06\06_01_01_02_dogs-sitting_ps.wav,ps
1694,data/ravdess\Actor_07\07_02_01_02_kids-talking_neutral.wav,neutral
2130,data/ravdess\Actor_26\26_01_01_01_raid_neutral.wav,neutral
3233,data/ravdess\Actor_25\25_01_01_01_lot_sad.wav,sad
1728,data/ravdess\Actor_11\11_02_01_01_kids-talking_neutral.wav,neutral
2193,data/ravdess\Actor_26\26_01_01_01_white_neutral.wav,neutral
1268,data/ravdess\Actor_25\25_01_01_01_fit_happy.wav,happy
491,data/ravdess\Actor_25\25_01_01_01_jug_angry.wav,angry
2248,data/ravdess\Actor_06\06_01_02_02_kids-talking_ps.wav,ps
2755,data/ravdess\Actor_02\03-02-04-01-01-01-02_sad.wav,sad
977,data/ravdess\Actor_08\08_02_02_02_dogs-sitting_happy.wav,happy
1808,data/ravdess\Actor_20\20_01_01_01_kids-talking_neutral.wav,neutral
349,data/ravdess\Actor_19\03-02-05-01-01-01-19_angry.wav,angry
3339,data/ravdess\Actor_26\26_01_01_01_beg_sad.wav,sad
836,data/ravdess\Actor_02\02_01_02_01_dogs-sitting_happy.wav,happy
1952,data/ravdess\Actor_25\25_01_01_01_sail_neutral.wav,neutral
711,data/ravdess\Actor_26\26_01_01_01_mob_angry.wav,angry
1212,data/ravdess\Actor_22\03-02-03-01-01-02-22_happy.wav,happy
1330,data/ravdess\Actor_25\25_01_01_01_mode_happy.wav,happy
2160,data/ravdess\Actor_26\26_01_01_01_sour_neutral.wav,neutral
1742,data/ravdess\Actor_12\12_02_01_02_kids-talking_neutral.wav,neutral
1410,data/ravdess\Actor_25\25_01_01_01_vote_happy.wav,happy
2764,data/ravdess\Actor_03\03-02-04-01-01-02-03_sad.wav,sad
564,data/ravdess\Actor_25\25_01_01_01_shack_angry.wav,angry
2402,data/ravdess\Actor_25\25_01_01_01_laud_ps.wav,ps
44,data/ravdess\Actor_02\03-02-05-02-02-02-02_angry.wav,angry
2029,data/ravdess\Actor_26\26_01_01_01_chief_neutral.wav,neutral
615,data/ravdess\Actor_26\26_01_01_01_back_angry.wav,angry
2345,data/ravdess\Actor_23\23_01_01_01_dogs-sitting_ps.wav,ps
2048,data/ravdess\Actor_26\26_01_01_01_fit_neutral.wav,neutral
2737,data/ravdess\Actor_01\03-02-04-02-02-01-01_sad.wav,sad
1432,data/ravdess\Actor_26\26_01_01_01_burn_happy.wav,happy
1084,data/ravdess\Actor_14\03-02-03-01-01-02-14_happy.wav,happy
1493,data/ravdess\Actor_26\26_01_01_01_kite_happy.wav,happy
3011,data/ravdess\Actor_15\03-02-04-01-01-01-15_sad.wav,sad
1652,data/ravdess\Actor_04\03-02-01-01-01-02-04_neutral.wav,neutral
2272,data/ravdess\Actor_09\09_01_02_02_kids-talking_ps.wav,ps
806,data/ravdess\Actor_26\26_01_01_01_yes_angry.wav,angry
2835,data/ravdess\Actor_06\03-02-04-01-01-01-06_sad.wav,sad
493,data/ravdess\Actor_25\25_01_01_01_keen_angry.wav,angry
3005,data/ravdess\Actor_14\14_02_01_02_dogs-sitting_sad.wav,sad
1490,data/ravdess\Actor_26\26_01_01_01_kick_happy.wav,happy
1370,data/ravdess\Actor_25\25_01_01_01_rush_happy.wav,happy
113,data/ravdess\Actor_05\05_02_02_01_dogs-sitting_angry.wav,angry
895,data/ravdess\Actor_04\04_01_02_02_kids-talking_happy.wav,happy
1269,data/ravdess\Actor_25\25_01_01_01_five_happy.wav,happy
425,data/ravdess\Actor_23\03-02-05-02-01-01-23_angry.wav,angry
3469,data/ravdess\Actor_26\26_01_01_01_red_sad.wav,sad
1420,data/ravdess\Actor_25\25_01_01_01_wife_happy.wav,happy
2943,data/ravdess\Actor_11\11_02_02_01_dogs-sitting_sad.wav,sad
923,data/ravdess\Actor_05\05_02_02_02_kids-talking_happy.wav,happy
1888,data/ravdess\Actor_25\25_01_01_01_laud_neutral.wav,neutral
488,data/ravdess\Actor_25\25_01_01_01_jar_angry.wav,angry
1473,data/ravdess\Actor_26\26_01_01_01_have_happy.wav,happy
2457,data/ravdess\Actor_25\25_01_01_01_ring_ps.wav,ps
2507,data/ravdess\Actor_25\25_01_01_01_wash_ps.wav,ps
502,data/ravdess\Actor_25\25_01_01_01_laud_angry.wav,angry
600,data/ravdess\Actor_25\25_01_01_01_walk_angry.wav,angry
3214,data/ravdess\Actor_25\25_01_01_01_keg_sad.wav,sad
398,data/ravdess\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
2939,data/ravdess\Actor_11\11_02_01_01_dogs-sitting_sad.wav,sad
3277,data/ravdess\Actor_25\25_01_01_01_rush_sad.wav,sad
3423,data/ravdess\Actor_26\26_01_01_01_loaf_sad.wav,sad
2268,data/ravdess\Actor_09\09_01_01_02_kids-talking_ps.wav,ps
14,data/ravdess\Actor_01\01_02_02_02_kids-talking_angry.wav,angry
783,data/ravdess\Actor_26\26_01_01_01_tip_angry.wav,angry
3428,data/ravdess\Actor_26\26_01_01_01_love_sad.wav,sad
3211,data/ravdess\Actor_25\25_01_01_01_juice_sad.wav,sad
2714,data/ravdess\Actor_26\26_01_01_01_youth_ps.wav,ps
2596,data/ravdess\Actor_26\26_01_01_01_laud_ps.wav,ps
299,data/ravdess\Actor_15\03-02-05-02-02-01-15_angry.wav,angry
1044,data/ravdess\Actor_12\12_01_01_01_kids-talking_happy.wav,happy
778,data/ravdess\Actor_26\26_01_01_01_thin_angry.wav,angry
984,data/ravdess\Actor_09\09_01_02_01_kids-talking_happy.wav,happy
326,data/ravdess\Actor_17\03-02-05-01-01-02-17_angry.wav,angry
2054,data/ravdess\Actor_26\26_01_01_01_germ_neutral.wav,neutral
1311,data/ravdess\Actor_25\25_01_01_01_lease_happy.wav,happy
745,data/ravdess\Actor_26\26_01_01_01_ring_angry.wav,angry
3496,data/ravdess\Actor_26\26_01_01_01_such_sad.wav,sad
2379,data/ravdess\Actor_25\25_01_01_01_have_ps.wav,ps
2838,data/ravdess\Actor_06\03-02-04-01-02-02-06_sad.wav,sad
1427,data/ravdess\Actor_26\26_01_01_01_bite_happy.wav,happy
411,data/ravdess\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
1632,data/ravdess\Actor_02\02_02_01_01_kids-talking_neutral.wav,neutral
2148,data/ravdess\Actor_26\26_01_01_01_seize_neutral.wav,neutral
1357,data/ravdess\Actor_25\25_01_01_01_rain_happy.wav,happy
847,data/ravdess\Actor_02\02_02_02_02_kids-talking_happy.wav,happy
3208,data/ravdess\Actor_25\25_01_01_01_join_sad.wav,sad
2554,data/ravdess\Actor_26\26_01_01_01_dodge_ps.wav,ps
1765,data/ravdess\Actor_15\03-02-01-01-02-01-15_neutral.wav,neutral
1161,data/ravdess\Actor_19\03-02-03-02-02-01-19_happy.wav,happy
2044,data/ravdess\Actor_26\26_01_01_01_fail_neutral.wav,neutral
746,data/ravdess\Actor_26\26_01_01_01_ripe_angry.wav,angry
1553,data/ravdess\Actor_26\26_01_01_01_road_happy.wav,happy
1052,data/ravdess\Actor_12\12_02_01_01_kids-talking_happy.wav,happy
995,data/ravdess\Actor_10\10_01_01_01_dogs-sitting_happy.wav,happy
1886,data/ravdess\Actor_25\25_01_01_01_knock_neutral.wav,neutral
141,data/ravdess\Actor_07\07_01_01_01_dogs-sitting_angry.wav,angry
862,data/ravdess\Actor_03\03-02-03-02-02-01-03_happy.wav,happy
3452,data/ravdess\Actor_26\26_01_01_01_pass_sad.wav,sad
1157,data/ravdess\Actor_19\03-02-03-01-02-01-19_happy.wav,happy
507,data/ravdess\Actor_25\25_01_01_01_life_angry.wav,angry
2707,data/ravdess\Actor_26\26_01_01_01_white_ps.wav,ps
1825,data/ravdess\Actor_22\22_01_01_02_dogs-sitting_neutral.wav,neutral
3313,data/ravdess\Actor_25\25_01_01_01_turn_sad.wav,sad
121,data/ravdess\Actor_06\03-02-05-02-01-01-06_angry.wav,angry
1737,data/ravdess\Actor_12\12_01_01_02_dogs-sitting_neutral.wav,neutral
2426,data/ravdess\Actor_25\25_01_01_01_moon_ps.wav,ps
2577,data/ravdess\Actor_26\26_01_01_01_hole_ps.wav,ps
3043,data/ravdess\Actor_17\03-02-04-01-01-01-17_sad.wav,sad
2769,data/ravdess\Actor_03\03-02-04-02-02-01-03_sad.wav,sad
206,data/ravdess\Actor_11\03-02-05-01-01-02-11_angry.wav,angry
2468,data/ravdess\Actor_25\25_01_01_01_seize_ps.wav,ps
1388,data/ravdess\Actor_25\25_01_01_01_sub_happy.wav,happy
1567,data/ravdess\Actor_26\26_01_01_01_sheep_happy.wav,happy
1418,data/ravdess\Actor_25\25_01_01_01_whip_happy.wav,happy
269,data/ravdess\Actor_13\13_02_01_01_dogs-sitting_angry.wav,angry
3430,data/ravdess\Actor_26\26_01_01_01_make_sad.wav,sad
2434,data/ravdess\Actor_25\25_01_01_01_note_ps.wav,ps
850,data/ravdess\Actor_02\03-02-03-01-02-01-02_happy.wav,happy
135,data/ravdess\Actor_06\06_02_01_02_dogs-sitting_angry.wav,angry
849,data/ravdess\Actor_02\03-02-03-01-01-02-02_happy.wav,happy
820,data/ravdess\Actor_01\01_02_02_01_dogs-sitting_happy.wav,happy
886,data/ravdess\Actor_04\03-02-03-02-02-01-04_happy.wav,happy
1300,data/ravdess\Actor_25\25_01_01_01_keep_happy.wav,happy
414,data/ravdess\Actor_22\22_01_01_01_kids-talking_angry.wav,angry
3377,data/ravdess\Actor_26\26_01_01_01_food_sad.wav,sad
2000,data/ravdess\Actor_25\25_01_01_01_wife_neutral.wav,neutral
1832,data/ravdess\Actor_23\23_01_01_01_kids-talking_neutral.wav,neutral
743,data/ravdess\Actor_26\26_01_01_01_read_angry.wav,angry
476,data/ravdess\Actor_25\25_01_01_01_hall_angry.wav,angry
2912,data/ravdess\Actor_10\10_01_02_01_kids-talking_sad.wav,sad
1887,data/ravdess\Actor_25\25_01_01_01_late_neutral.wav,neutral
2654,data/ravdess\Actor_26\26_01_01_01_room_ps.wav,ps
762,data/ravdess\Actor_26\26_01_01_01_shirt_angry.wav,angry
988,data/ravdess\Actor_09\09_02_01_01_kids-talking_happy.wav,happy
1817,data/ravdess\Actor_21\21_01_01_02_dogs-sitting_neutral.wav,neutral
1759,data/ravdess\Actor_14\14_02_01_01_dogs-sitting_neutral.wav,neutral
271,data/ravdess\Actor_13\13_02_01_02_dogs-sitting_angry.wav,angry
2663,data/ravdess\Actor_26\26_01_01_01_sell_ps.wav,ps
3425,data/ravdess\Actor_26\26_01_01_01_lore_sad.wav,sad
1845,data/ravdess\Actor_24\24_02_01_02_dogs-sitting_neutral.wav,neutral
3075,data/ravdess\Actor_19\19_01_01_01_dogs-sitting_sad.wav,sad
672,data/ravdess\Actor_26\26_01_01_01_home_angry.wav,angry
1203,data/ravdess\Actor_21\21_01_01_01_dogs-sitting_happy.wav,happy
655,data/ravdess\Actor_26\26_01_01_01_gaze_angry.wav,angry
2192,data/ravdess\Actor_26\26_01_01_01_whip_neutral.wav,neutral
1583,data/ravdess\Actor_26\26_01_01_01_tell_happy.wav,happy
700,data/ravdess\Actor_26\26_01_01_01_lore_angry.wav,angry
2244,data/ravdess\Actor_06\06_01_01_02_kids-talking_ps.wav,ps
1695,data/ravdess\Actor_08\08_01_01_01_dogs-sitting_neutral.wav,neutral
590,data/ravdess\Actor_25\25_01_01_01_tire_angry.wav,angry
2718,data/ravdess\Actor_01\01_01_01_02_kids-talking_sad.wav,sad
3253,data/ravdess\Actor_25\25_01_01_01_pearl_sad.wav,sad
314,data/ravdess\Actor_16\03-02-05-02-01-02-16_angry.wav,angry
119,data/ravdess\Actor_06\03-02-05-01-02-01-06_angry.wav,angry
2422,data/ravdess\Actor_25\25_01_01_01_mill_ps.wav,ps
2016,data/ravdess\Actor_26\26_01_01_01_book_neutral.wav,neutral
2966,data/ravdess\Actor_12\12_02_01_02_kids-talking_sad.wav,sad
3036,data/ravdess\Actor_16\16_02_01_01_kids-talking_sad.wav,sad
1436,data/ravdess\Actor_26\26_01_01_01_cause_happy.wav,happy
1826,data/ravdess\Actor_22\22_01_01_02_kids-talking_neutral.wav,neutral
942,data/ravdess\Actor_06\06_02_01_02_kids-talking_happy.wav,happy
3181,data/ravdess\Actor_25\25_01_01_01_fit_sad.wav,sad
1182,data/ravdess\Actor_20\03-02-03-01-02-02-20_happy.wav,happy
831,data/ravdess\Actor_01\03-02-03-02-02-02-01_happy.wav,happy
215,data/ravdess\Actor_11\11_01_01_02_dogs-sitting_angry.wav,angry
392,data/ravdess\Actor_21\03-02-05-01-02-02-21_angry.wav,angry
27,data/ravdess\Actor_02\02_01_02_02_dogs-sitting_angry.wav,angry
752,data/ravdess\Actor_26\26_01_01_01_rush_angry.wav,angry
478,data/ravdess\Actor_25\25_01_01_01_hate_angry.wav,angry
1460,data/ravdess\Actor_26\26_01_01_01_gas_happy.wav,happy
2756,data/ravdess\Actor_02\03-02-04-01-01-02-02_sad.wav,sad
909,data/ravdess\Actor_05\03-02-03-02-01-02-05_happy.wav,happy
1675,data/ravdess\Actor_06\03-02-01-01-01-01-06_neutral.wav,neutral
3500,data/ravdess\Actor_26\26_01_01_01_tape_sad.wav,sad
619,data/ravdess\Actor_26\26_01_01_01_bean_angry.wav,angry
2346,data/ravdess\Actor_23\23_01_01_01_kids-talking_ps.wav,ps
2140,data/ravdess\Actor_26\26_01_01_01_room_neutral.wav,neutral
2992,data/ravdess\Actor_13\13_02_02_01_kids-talking_sad.wav,sad
2788,data/ravdess\Actor_04\03-02-04-01-01-02-04_sad.wav,sad
132,data/ravdess\Actor_06\06_01_02_02_kids-talking_angry.wav,angry
283,data/ravdess\Actor_14\03-02-05-02-02-01-14_angry.wav,angry
2483,data/ravdess\Actor_25\25_01_01_01_such_ps.wav,ps
563,data/ravdess\Actor_25\25_01_01_01_sell_angry.wav,angry
921,data/ravdess\Actor_05\05_02_02_01_kids-talking_happy.wav,happy
1958,data/ravdess\Actor_25\25_01_01_01_shawl_neutral.wav,neutral
969,data/ravdess\Actor_08\08_01_02_02_dogs-sitting_happy.wav,happy
1892,data/ravdess\Actor_25\25_01_01_01_lid_neutral.wav,neutral
913,data/ravdess\Actor_05\05_01_02_01_kids-talking_happy.wav,happy
1197,data/ravdess\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
2287,data/ravdess\Actor_11\11_01_02_02_dogs-sitting_ps.wav,ps
2686,data/ravdess\Actor_26\26_01_01_01_thought_ps.wav,ps
723,data/ravdess\Actor_26\26_01_01_01_numb_angry.wav,angry
2429,data/ravdess\Actor_25\25_01_01_01_nag_ps.wav,ps
3050,data/ravdess\Actor_17\03-02-04-02-02-02-17_sad.wav,sad
1835,data/ravdess\Actor_24\03-02-01-01-01-01-24_neutral.wav,neutral
1027,data/ravdess\Actor_11\11_02_01_01_dogs-sitting_happy.wav,happy
597,data/ravdess\Actor_25\25_01_01_01_void_angry.wav,angry
2215,data/ravdess\Actor_02\02_01_02_02_dogs-sitting_ps.wav,ps
1061,data/ravdess\Actor_13\03-02-03-01-02-01-13_happy.wav,happy
997,data/ravdess\Actor_10\10_01_01_02_dogs-sitting_happy.wav,happy
2780,data/ravdess\Actor_03\03_02_01_01_kids-talking_sad.wav,sad
1374,data/ravdess\Actor_25\25_01_01_01_seize_happy.wav,happy
1232,data/ravdess\Actor_23\03-02-03-02-01-02-23_happy.wav,happy
2367,data/ravdess\Actor_25\25_01_01_01_gaze_ps.wav,ps
653,data/ravdess\Actor_26\26_01_01_01_gap_angry.wav,angry
1424,data/ravdess\Actor_26\26_01_01_01_bath_happy.wav,happy
2612,data/ravdess\Actor_26\26_01_01_01_match_ps.wav,ps
1275,data/ravdess\Actor_25\25_01_01_01_get_happy.wav,happy
2132,data/ravdess\Actor_26\26_01_01_01_raise_neutral.wav,neutral
667,data/ravdess\Actor_26\26_01_01_01_have_angry.wav,angry
3239,data/ravdess\Actor_25\25_01_01_01_mess_sad.wav,sad
878,data/ravdess\Actor_03\03_02_02_02_dogs-sitting_happy.wav,happy
1948,data/ravdess\Actor_25\25_01_01_01_rot_neutral.wav,neutral
340,data/ravdess\Actor_17\17_02_02_02_kids-talking_angry.wav,angry
2240,data/ravdess\Actor_05\05_01_02_02_kids-talking_ps.wav,ps
2246,data/ravdess\Actor_06\06_01_02_01_kids-talking_ps.wav,ps
1773,data/ravdess\Actor_16\03-02-01-01-02-01-16_neutral.wav,neutral
1648,data/ravdess\Actor_03\03_02_01_01_kids-talking_neutral.wav,neutral
1491,data/ravdess\Actor_26\26_01_01_01_kill_happy.wav,happy
1789,data/ravdess\Actor_18\18_01_01_02_dogs-sitting_neutral.wav,neutral
518,data/ravdess\Actor_25\25_01_01_01_match_angry.wav,angry
1917,data/ravdess\Actor_25\25_01_01_01_near_neutral.wav,neutral
766,data/ravdess\Actor_26\26_01_01_01_soap_angry.wav,angry
1766,data/ravdess\Actor_15\03-02-01-01-02-02-15_neutral.wav,neutral
2504,data/ravdess\Actor_25\25_01_01_01_vote_ps.wav,ps
906,data/ravdess\Actor_05\03-02-03-01-02-01-05_happy.wav,happy
2133,data/ravdess\Actor_26\26_01_01_01_rat_neutral.wav,neutral
2617,data/ravdess\Actor_26\26_01_01_01_mob_ps.wav,ps
1223,data/ravdess\Actor_22\22_01_02_01_dogs-sitting_happy.wav,happy
838,data/ravdess\Actor_02\02_01_02_02_dogs-sitting_happy.wav,happy
268,data/ravdess\Actor_13\13_01_02_02_kids-talking_angry.wav,angry
1049,data/ravdess\Actor_12\12_01_02_02_dogs-sitting_happy.wav,happy
1373,data/ravdess\Actor_25\25_01_01_01_search_happy.wav,happy
3010,data/ravdess\Actor_14\14_02_02_02_kids-talking_sad.wav,sad
2505,data/ravdess\Actor_25\25_01_01_01_wag_ps.wav,ps
107,data/ravdess\Actor_05\05_01_02_02_dogs-sitting_angry.wav,angry
2947,data/ravdess\Actor_12\03-02-04-01-01-01-12_sad.wav,sad
1735,data/ravdess\Actor_12\12_01_01_01_dogs-sitting_neutral.wav,neutral
1081,data/ravdess\Actor_13\13_02_02_02_dogs-sitting_happy.wav,happy
1756,data/ravdess\Actor_14\03-02-01-01-01-02-14_neutral.wav,neutral
731,data/ravdess\Actor_26\26_01_01_01_phone_angry.wav,angry
1366,data/ravdess\Actor_25\25_01_01_01_room_happy.wav,happy
3137,data/ravdess\Actor_22\22_01_02_02_dogs-sitting_sad.wav,sad
238,data/ravdess\Actor_12\12_01_01_01_kids-talking_angry.wav,angry
1783,data/ravdess\Actor_17\17_02_01_01_dogs-sitting_neutral.wav,neutral
2078,data/ravdess\Actor_26\26_01_01_01_king_neutral.wav,neutral
2624,data/ravdess\Actor_26\26_01_01_01_name_ps.wav,ps
2996,data/ravdess\Actor_14\03-02-04-01-01-02-14_sad.wav,sad
3486,data/ravdess\Actor_26\26_01_01_01_sheep_sad.wav,sad
2209,data/ravdess\Actor_02\02_01_01_01_dogs-sitting_ps.wav,ps
1380,data/ravdess\Actor_25\25_01_01_01_shirt_happy.wav,happy
1875,data/ravdess\Actor_25\25_01_01_01_join_neutral.wav,neutral
3304,data/ravdess\Actor_25\25_01_01_01_third_sad.wav,sad
2053,data/ravdess\Actor_26\26_01_01_01_gaze_neutral.wav,neutral
1158,data/ravdess\Actor_19\03-02-03-01-02-02-19_happy.wav,happy
3148,data/ravdess\Actor_23\23_01_01_01_kids-talking_sad.wav,sad
2356,data/ravdess\Actor_24\24_01_01_02_kids-talking_ps.wav,ps
912,data/ravdess\Actor_05\05_01_02_01_dogs-sitting_happy.wav,happy
204,data/ravdess\Actor_10\10_02_02_02_kids-talking_angry.wav,angry
190,data/ravdess\Actor_10\10_01_01_01_kids-talking_angry.wav,angry
487,data/ravdess\Actor_25\25_01_01_01_jail_angry.wav,angry
3391,data/ravdess\Actor_26\26_01_01_01_hate_sad.wav,sad
438,data/ravdess\Actor_24\03-02-05-01-01-02-24_angry.wav,angry
244,data/ravdess\Actor_12\12_01_02_02_kids-talking_angry.wav,angry
609,data/ravdess\Actor_25\25_01_01_01_wire_angry.wav,angry
2126,data/ravdess\Actor_26\26_01_01_01_pole_neutral.wav,neutral
3015,data/ravdess\Actor_15\03-02-04-02-01-01-15_sad.wav,sad
2623,data/ravdess\Actor_26\26_01_01_01_nag_ps.wav,ps
1183,data/ravdess\Actor_20\03-02-03-02-01-01-20_happy.wav,happy
1894,data/ravdess\Actor_25\25_01_01_01_limb_neutral.wav,neutral
3506,data/ravdess\Actor_26\26_01_01_01_tough_sad.wav,sad
2668,data/ravdess\Actor_26\26_01_01_01_shirt_ps.wav,ps
1324,data/ravdess\Actor_25\25_01_01_01_match_happy.wav,happy
1999,data/ravdess\Actor_25\25_01_01_01_white_neutral.wav,neutral
1079,data/ravdess\Actor_13\13_02_02_01_dogs-sitting_happy.wav,happy
3336,data/ravdess\Actor_26\26_01_01_01_base_sad.wav,sad
2060,data/ravdess\Actor_26\26_01_01_01_gun_neutral.wav,neutral
426,data/ravdess\Actor_23\03-02-05-02-01-02-23_angry.wav,angry
3347,data/ravdess\Actor_26\26_01_01_01_calm_sad.wav,sad
3182,data/ravdess\Actor_25\25_01_01_01_five_sad.wav,sad
2090,data/ravdess\Actor_26\26_01_01_01_loaf_neutral.wav,neutral
1273,data/ravdess\Actor_25\25_01_01_01_gaze_happy.wav,happy
943,data/ravdess\Actor_06\06_02_02_01_dogs-sitting_happy.wav,happy
2585,data/ravdess\Actor_26\26_01_01_01_jug_ps.wav,ps
2332,data/ravdess\Actor_21\21_01_01_02_kids-talking_ps.wav,ps
1431,data/ravdess\Actor_26\26_01_01_01_bought_happy.wav,happy
812,data/ravdess\Actor_01\01_01_02_01_dogs-sitting_happy.wav,happy
459,data/ravdess\Actor_24\24_02_02_02_dogs-sitting_angry.wav,angry
1504,data/ravdess\Actor_26\26_01_01_01_loaf_happy.wav,happy
933,data/ravdess\Actor_06\06_01_01_01_kids-talking_happy.wav,happy
303,data/ravdess\Actor_15\15_02_01_02_dogs-sitting_angry.wav,angry
2330,data/ravdess\Actor_21\21_01_01_01_kids-talking_ps.wav,ps
1138,data/ravdess\Actor_17\03-02-03-02-02-02-17_happy.wav,happy
676,data/ravdess\Actor_26\26_01_01_01_jar_angry.wav,angry
2113,data/ravdess\Actor_26\26_01_01_01_nice_neutral.wav,neutral
144,data/ravdess\Actor_07\07_01_01_02_kids-talking_angry.wav,angry
2871,data/ravdess\Actor_07\07_02_02_01_dogs-sitting_sad.wav,sad
2525,data/ravdess\Actor_26\26_01_01_01_bean_ps.wav,ps
2424,data/ravdess\Actor_25\25_01_01_01_mode_ps.wav,ps
41,data/ravdess\Actor_02\03-02-05-02-01-01-02_angry.wav,angry
3358,data/ravdess\Actor_26\26_01_01_01_cool_sad.wav,sad
3237,data/ravdess\Actor_25\25_01_01_01_match_sad.wav,sad
2885,data/ravdess\Actor_08\08_02_01_02_dogs-sitting_sad.wav,sad
1288,data/ravdess\Actor_25\25_01_01_01_hit_happy.wav,happy
3442,data/ravdess\Actor_26\26_01_01_01_nag_sad.wav,sad
1980,data/ravdess\Actor_25\25_01_01_01_time_neutral.wav,neutral
2601,data/ravdess\Actor_26\26_01_01_01_life_ps.wav,ps
1679,data/ravdess\Actor_06\06_01_01_01_dogs-sitting_neutral.wav,neutral
1530,data/ravdess\Actor_26\26_01_01_01_pad_happy.wav,happy
1362,data/ravdess\Actor_25\25_01_01_01_red_happy.wav,happy
1482,data/ravdess\Actor_26\26_01_01_01_jar_happy.wav,happy
