,path,emotion
1614,data/ravdess\Actor_26\26_01_01_01_white_sad.wav,sad
56,data/ravdess\Actor_03\03_01_01_02_kids-talking_angry.wav,angry
1029,data/ravdess\Actor_11\11_01_02_01_dogs-sitting_sad.wav,sad
411,data/ravdess\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
546,data/ravdess\Actor_25\25_01_01_01_pole_angry.wav,angry
517,data/ravdess\Actor_25\25_01_01_01_make_angry.wav,angry
1354,data/ravdess\Actor_25\25_01_01_01_pool_sad.wav,sad
1056,data/ravdess\Actor_12\12_01_02_02_kids-talking_sad.wav,sad
1342,data/ravdess\Actor_25\25_01_01_01_numb_sad.wav,sad
846,data/ravdess\Actor_02\02_02_02_01_kids-talking_sad.wav,sad
1290,data/ravdess\Actor_25\25_01_01_01_hash_sad.wav,sad
875,data/ravdess\Actor_03\03_02_01_02_dogs-sitting_sad.wav,sad
1054,data/ravdess\Actor_12\12_01_02_01_kids-talking_sad.wav,sad
999,data/ravdess\Actor_09\09_02_02_02_dogs-sitting_sad.wav,sad
435,data/ravdess\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
29,data/ravdess\Actor_02\02_02_01_01_dogs-sitting_angry.wav,angry
270,data/ravdess\Actor_13\13_02_01_01_kids-talking_angry.wav,angry
35,data/ravdess\Actor_02\02_02_02_02_dogs-sitting_angry.wav,angry
1535,data/ravdess\Actor_26\26_01_01_01_mouse_sad.wav,sad
422,data/ravdess\Actor_23\03-02-05-01-01-02-23_angry.wav,angry
1307,data/ravdess\Actor_25\25_01_01_01_keep_sad.wav,sad
114,data/ravdess\Actor_05\05_02_02_01_kids-talking_angry.wav,angry
1469,data/ravdess\Actor_26\26_01_01_01_fit_sad.wav,sad
1370,data/ravdess\Actor_25\25_01_01_01_rough_sad.wav,sad
686,data/ravdess\Actor_26\26_01_01_01_king_angry.wav,angry
1015,data/ravdess\Actor_10\10_02_02_02_dogs-sitting_sad.wav,sad
420,data/ravdess\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
1166,data/ravdess\Actor_19\03-02-04-02-01-02-19_sad.wav,sad
124,data/ravdess\Actor_06\03-02-05-02-02-02-06_angry.wav,angry
198,data/ravdess\Actor_10\10_02_01_01_kids-talking_angry.wav,angry
1024,data/ravdess\Actor_11\03-02-04-02-02-02-11_sad.wav,sad
1302,data/ravdess\Actor_25\25_01_01_01_join_sad.wav,sad
1357,data/ravdess\Actor_25\25_01_01_01_raid_sad.wav,sad
982,data/ravdess\Actor_08\08_02_02_01_kids-talking_sad.wav,sad
733,data/ravdess\Actor_26\26_01_01_01_pike_angry.wav,angry
674,data/ravdess\Actor_26\26_01_01_01_hush_angry.wav,angry
1360,data/ravdess\Actor_25\25_01_01_01_rat_sad.wav,sad
665,data/ravdess\Actor_26\26_01_01_01_hash_angry.wav,angry
579,data/ravdess\Actor_25\25_01_01_01_take_angry.wav,angry
526,data/ravdess\Actor_25\25_01_01_01_moon_angry.wav,angry
672,data/ravdess\Actor_26\26_01_01_01_home_angry.wav,angry
618,data/ravdess\Actor_26\26_01_01_01_bath_angry.wav,angry
1298,data/ravdess\Actor_25\25_01_01_01_hurl_sad.wav,sad
494,data/ravdess\Actor_25\25_01_01_01_keep_angry.wav,angry
817,data/ravdess\Actor_01\01_02_01_01_dogs-sitting_sad.wav,sad
431,data/ravdess\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
1315,data/ravdess\Actor_25\25_01_01_01_laud_sad.wav,sad
1244,data/ravdess\Actor_23\23_01_01_02_kids-talking_sad.wav,sad
1321,data/ravdess\Actor_25\25_01_01_01_limb_sad.wav,sad
1401,data/ravdess\Actor_25\25_01_01_01_time_sad.wav,sad
1245,data/ravdess\Actor_23\23_01_02_01_dogs-sitting_sad.wav,sad
40,data/ravdess\Actor_02\03-02-05-01-02-02-02_angry.wav,angry
1520,data/ravdess\Actor_26\26_01_01_01_lose_sad.wav,sad
75,data/ravdess\Actor_04\03-02-05-02-02-01-04_angry.wav,angry
907,data/ravdess\Actor_05\03-02-04-01-02-01-05_sad.wav,sad
1179,data/ravdess\Actor_19\19_02_01_02_dogs-sitting_sad.wav,sad
247,data/ravdess\Actor_12\12_02_01_02_dogs-sitting_angry.wav,angry
1337,data/ravdess\Actor_25\25_01_01_01_name_sad.wav,sad
656,data/ravdess\Actor_26\26_01_01_01_germ_angry.wav,angry
186,data/ravdess\Actor_09\09_02_02_01_kids-talking_angry.wav,angry
877,data/ravdess\Actor_03\03_02_02_01_dogs-sitting_sad.wav,sad
312,data/ravdess\Actor_16\03-02-05-01-02-02-16_angry.wav,angry
8,data/ravdess\Actor_01\01_02_01_01_kids-talking_angry.wav,angry
1235,data/ravdess\Actor_23\03-02-04-01-02-01-23_sad.wav,sad
609,data/ravdess\Actor_25\25_01_01_01_wire_angry.wav,angry
1042,data/ravdess\Actor_12\03-02-04-01-01-02-12_sad.wav,sad
1473,data/ravdess\Actor_26\26_01_01_01_gas_sad.wav,sad
724,data/ravdess\Actor_26\26_01_01_01_pad_angry.wav,angry
1158,data/ravdess\Actor_18\18_01_02_01_kids-talking_sad.wav,sad
1539,data/ravdess\Actor_26\26_01_01_01_neat_sad.wav,sad
823,data/ravdess\Actor_01\01_02_02_02_dogs-sitting_sad.wav,sad
445,data/ravdess\Actor_24\24_01_01_01_dogs-sitting_angry.wav,angry
1070,data/ravdess\Actor_13\03-02-04-02-01-02-13_sad.wav,sad
464,data/ravdess\Actor_25\25_01_01_01_food_angry.wav,angry
1305,data/ravdess\Actor_25\25_01_01_01_juice_sad.wav,sad
195,data/ravdess\Actor_10\10_01_02_02_dogs-sitting_angry.wav,angry
970,data/ravdess\Actor_08\08_01_01_01_kids-talking_sad.wav,sad
748,data/ravdess\Actor_26\26_01_01_01_room_angry.wav,angry
916,data/ravdess\Actor_05\05_01_01_02_kids-talking_sad.wav,sad
720,data/ravdess\Actor_26\26_01_01_01_neat_angry.wav,angry
243,data/ravdess\Actor_12\12_01_02_02_dogs-sitting_angry.wav,angry
401,data/ravdess\Actor_21\21_01_02_01_dogs-sitting_angry.wav,angry
570,data/ravdess\Actor_25\25_01_01_01_shout_angry.wav,angry
1299,data/ravdess\Actor_25\25_01_01_01_hush_sad.wav,sad
1590,data/ravdess\Actor_26\26_01_01_01_such_sad.wav,sad
477,data/ravdess\Actor_25\25_01_01_01_hash_angry.wav,angry
1457,data/ravdess\Actor_26\26_01_01_01_deep_sad.wav,sad
1541,data/ravdess\Actor_26\26_01_01_01_note_sad.wav,sad
1602,data/ravdess\Actor_26\26_01_01_01_vine_sad.wav,sad
285,data/ravdess\Actor_14\14_02_01_01_dogs-sitting_angry.wav,angry
471,data/ravdess\Actor_25\25_01_01_01_goal_angry.wav,angry
938,data/ravdess\Actor_06\06_01_01_01_kids-talking_sad.wav,sad
1285,data/ravdess\Actor_25\25_01_01_01_good_sad.wav,sad
576,data/ravdess\Actor_25\25_01_01_01_sub_angry.wav,angry
1032,data/ravdess\Actor_11\11_01_02_02_kids-talking_sad.wav,sad
602,data/ravdess\Actor_25\25_01_01_01_week_angry.wav,angry
1606,data/ravdess\Actor_26\26_01_01_01_wag_sad.wav,sad
426,data/ravdess\Actor_23\03-02-05-02-01-02-23_angry.wav,angry
1308,data/ravdess\Actor_25\25_01_01_01_keg_sad.wav,sad
655,data/ravdess\Actor_26\26_01_01_01_gaze_angry.wav,angry
983,data/ravdess\Actor_08\08_02_02_02_dogs-sitting_sad.wav,sad
1036,data/ravdess\Actor_11\11_02_01_02_kids-talking_sad.wav,sad
944,data/ravdess\Actor_06\06_01_02_02_kids-talking_sad.wav,sad
670,data/ravdess\Actor_26\26_01_01_01_hit_angry.wav,angry
621,data/ravdess\Actor_26\26_01_01_01_bite_angry.wav,angry
979,data/ravdess\Actor_08\08_02_01_02_dogs-sitting_sad.wav,sad
1562,data/ravdess\Actor_26\26_01_01_01_read_sad.wav,sad
194,data/ravdess\Actor_10\10_01_02_01_kids-talking_angry.wav,angry
474,data/ravdess\Actor_25\25_01_01_01_gun_angry.wav,angry
1425,data/ravdess\Actor_25\25_01_01_01_yes_sad.wav,sad
569,data/ravdess\Actor_25\25_01_01_01_should_angry.wav,angry
1283,data/ravdess\Actor_25\25_01_01_01_gin_sad.wav,sad
49,data/ravdess\Actor_03\03-02-05-02-01-01-03_angry.wav,angry
1545,data/ravdess\Actor_26\26_01_01_01_pain_sad.wav,sad
1097,data/ravdess\Actor_14\14_02_01_01_dogs-sitting_sad.wav,sad
693,data/ravdess\Actor_26\26_01_01_01_lease_angry.wav,angry
878,data/ravdess\Actor_03\03_02_02_01_kids-talking_sad.wav,sad
728,data/ravdess\Actor_26\26_01_01_01_pearl_angry.wav,angry
44,data/ravdess\Actor_02\03-02-05-02-02-02-02_angry.wav,angry
1339,data/ravdess\Actor_25\25_01_01_01_neat_sad.wav,sad
245,data/ravdess\Actor_12\12_02_01_01_dogs-sitting_angry.wav,angry
940,data/ravdess\Actor_06\06_01_01_02_kids-talking_sad.wav,sad
300,data/ravdess\Actor_15\03-02-05-02-02-02-15_angry.wav,angry
583,data/ravdess\Actor_25\25_01_01_01_tell_angry.wav,angry
666,data/ravdess\Actor_26\26_01_01_01_hate_angry.wav,angry
269,data/ravdess\Actor_13\13_02_01_01_dogs-sitting_angry.wav,angry
1589,data/ravdess\Actor_26\26_01_01_01_sub_sad.wav,sad
313,data/ravdess\Actor_16\03-02-05-02-01-01-16_angry.wav,angry
892,data/ravdess\Actor_04\04_01_01_02_kids-talking_sad.wav,sad
283,data/ravdess\Actor_14\03-02-05-02-02-01-14_angry.wav,angry
1132,data/ravdess\Actor_16\16_02_01_02_kids-talking_sad.wav,sad
540,data/ravdess\Actor_25\25_01_01_01_pearl_angry.wav,angry
406,data/ravdess\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
338,data/ravdess\Actor_17\17_02_02_01_kids-talking_angry.wav,angry
466,data/ravdess\Actor_25\25_01_01_01_gas_angry.wav,angry
363,data/ravdess\Actor_19\19_01_02_02_dogs-sitting_angry.wav,angry
1519,data/ravdess\Actor_26\26_01_01_01_lore_sad.wav,sad
320,data/ravdess\Actor_16\16_02_01_02_kids-talking_angry.wav,angry
1261,data/ravdess\Actor_24\24_01_02_01_dogs-sitting_sad.wav,sad
1087,data/ravdess\Actor_13\13_02_02_02_dogs-sitting_sad.wav,sad
70,data/ravdess\Actor_04\03-02-05-01-01-02-04_angry.wav,angry
1025,data/ravdess\Actor_11\11_01_01_01_dogs-sitting_sad.wav,sad
500,data/ravdess\Actor_25\25_01_01_01_knock_angry.wav,angry
10,data/ravdess\Actor_01\01_02_01_02_kids-talking_angry.wav,angry
904,data/ravdess\Actor_04\04_02_02_02_kids-talking_sad.wav,sad
505,data/ravdess\Actor_25\25_01_01_01_lease_angry.wav,angry
887,data/ravdess\Actor_04\03-02-04-02-02-01-04_sad.wav,sad
861,data/ravdess\Actor_03\03-02-04-02-01-01-03_sad.wav,sad
1429,data/ravdess\Actor_26\26_01_01_01_bar_sad.wav,sad
64,data/ravdess\Actor_03\03_02_01_02_kids-talking_angry.wav,angry
1400,data/ravdess\Actor_25\25_01_01_01_thumb_sad.wav,sad
1540,data/ravdess\Actor_26\26_01_01_01_nice_sad.wav,sad
416,data/ravdess\Actor_22\22_01_01_02_kids-talking_angry.wav,angry
895,data/ravdess\Actor_04\04_01_02_02_dogs-sitting_sad.wav,sad
651,data/ravdess\Actor_26\26_01_01_01_five_angry.wav,angry
205,data/ravdess\Actor_11\03-02-05-01-01-01-11_angry.wav,angry
328,data/ravdess\Actor_17\03-02-05-01-02-02-17_angry.wav,angry
486,data/ravdess\Actor_25\25_01_01_01_hush_angry.wav,angry
996,data/ravdess\Actor_09\09_02_01_02_kids-talking_sad.wav,sad
1374,data/ravdess\Actor_25\25_01_01_01_search_sad.wav,sad
1336,data/ravdess\Actor_25\25_01_01_01_nag_sad.wav,sad
528,data/ravdess\Actor_25\25_01_01_01_mouse_angry.wav,angry
1555,data/ravdess\Actor_26\26_01_01_01_puff_sad.wav,sad
418,data/ravdess\Actor_22\22_01_02_01_kids-talking_angry.wav,angry
688,data/ravdess\Actor_26\26_01_01_01_knock_angry.wav,angry
1296,data/ravdess\Actor_25\25_01_01_01_hole_sad.wav,sad
881,data/ravdess\Actor_04\03-02-04-01-01-01-04_sad.wav,sad
590,data/ravdess\Actor_25\25_01_01_01_tire_angry.wav,angry
1416,data/ravdess\Actor_25\25_01_01_01_wheat_sad.wav,sad
923,data/ravdess\Actor_05\05_02_01_02_dogs-sitting_sad.wav,sad
472,data/ravdess\Actor_25\25_01_01_01_good_angry.wav,angry
1320,data/ravdess\Actor_25\25_01_01_01_life_sad.wav,sad
131,data/ravdess\Actor_06\06_01_02_02_dogs-sitting_angry.wav,angry
15,data/ravdess\Actor_01\03-02-05-01-01-01-01_angry.wav,angry
439,data/ravdess\Actor_24\03-02-05-01-02-01-24_angry.wav,angry
1525,data/ravdess\Actor_26\26_01_01_01_match_sad.wav,sad
476,data/ravdess\Actor_25\25_01_01_01_hall_angry.wav,angry
1621,data/ravdess\Actor_26\26_01_01_01_youth_sad.wav,sad
1140,data/ravdess\Actor_17\03-02-04-01-02-02-17_sad.wav,sad
1332,data/ravdess\Actor_25\25_01_01_01_merge_sad.wav,sad
1000,data/ravdess\Actor_09\09_02_02_02_kids-talking_sad.wav,sad
1362,data/ravdess\Actor_25\25_01_01_01_read_sad.wav,sad
103,data/ravdess\Actor_05\05_01_01_02_dogs-sitting_angry.wav,angry
1001,data/ravdess\Actor_10\10_01_01_01_dogs-sitting_sad.wav,sad
60,data/ravdess\Actor_03\03_01_02_02_kids-talking_angry.wav,angry
762,data/ravdess\Actor_26\26_01_01_01_shirt_angry.wav,angry
78,data/ravdess\Actor_04\04_01_01_01_kids-talking_angry.wav,angry
391,data/ravdess\Actor_21\03-02-05-01-02-01-21_angry.wav,angry
165,data/ravdess\Actor_08\08_02_01_01_dogs-sitting_angry.wav,angry
1105,data/ravdess\Actor_15\03-02-04-01-01-01-15_sad.wav,sad
1443,data/ravdess\Actor_26\26_01_01_01_cause_sad.wav,sad
1127,data/ravdess\Actor_16\03-02-04-02-02-01-16_sad.wav,sad
957,data/ravdess\Actor_07\07_01_02_01_dogs-sitting_sad.wav,sad
349,data/ravdess\Actor_19\03-02-05-01-01-01-19_angry.wav,angry
185,data/ravdess\Actor_09\09_02_02_01_dogs-sitting_angry.wav,angry
1294,data/ravdess\Actor_25\25_01_01_01_hire_sad.wav,sad
371,data/ravdess\Actor_19\19_02_02_02_dogs-sitting_angry.wav,angry
117,data/ravdess\Actor_06\03-02-05-01-01-01-06_angry.wav,angry
818,data/ravdess\Actor_01\01_02_01_01_kids-talking_sad.wav,sad
252,data/ravdess\Actor_12\12_02_02_02_kids-talking_angry.wav,angry
507,data/ravdess\Actor_25\25_01_01_01_life_angry.wav,angry
1610,data/ravdess\Actor_26\26_01_01_01_wheat_sad.wav,sad
311,data/ravdess\Actor_16\03-02-05-01-02-01-16_angry.wav,angry
1330,data/ravdess\Actor_25\25_01_01_01_make_sad.wav,sad
395,data/ravdess\Actor_21\03-02-05-02-02-01-21_angry.wav,angry
912,data/ravdess\Actor_05\03-02-04-02-02-02-05_sad.wav,sad
358,data/ravdess\Actor_19\19_01_01_01_kids-talking_angry.wav,angry
263,data/ravdess\Actor_13\13_01_01_02_dogs-sitting_angry.wav,angry
359,data/ravdess\Actor_19\19_01_01_02_dogs-sitting_angry.wav,angry
1242,data/ravdess\Actor_23\23_01_01_01_kids-talking_sad.wav,sad
1142,data/ravdess\Actor_17\03-02-04-02-01-02-17_sad.wav,sad
1503,data/ravdess\Actor_26\26_01_01_01_kick_sad.wav,sad
1419,data/ravdess\Actor_25\25_01_01_01_whip_sad.wav,sad
883,data/ravdess\Actor_04\03-02-04-01-02-01-04_sad.wav,sad
634,data/ravdess\Actor_26\26_01_01_01_dab_angry.wav,angry
1549,data/ravdess\Actor_26\26_01_01_01_perch_sad.wav,sad
16,data/ravdess\Actor_01\03-02-05-01-01-02-01_angry.wav,angry
51,data/ravdess\Actor_03\03-02-05-02-02-01-03_angry.wav,angry
1255,data/ravdess\Actor_24\03-02-04-02-02-01-24_sad.wav,sad
493,data/ravdess\Actor_25\25_01_01_01_keen_angry.wav,angry
601,data/ravdess\Actor_25\25_01_01_01_wash_angry.wav,angry
994,data/ravdess\Actor_09\09_02_01_01_kids-talking_sad.wav,sad
351,data/ravdess\Actor_19\03-02-05-01-02-01-19_angry.wav,angry
708,data/ravdess\Actor_26\26_01_01_01_mess_angry.wav,angry
1601,data/ravdess\Actor_26\26_01_01_01_turn_sad.wav,sad
1572,data/ravdess\Actor_26\26_01_01_01_said_sad.wav,sad
898,data/ravdess\Actor_04\04_02_01_01_kids-talking_sad.wav,sad
1229,data/ravdess\Actor_22\22_01_02_01_dogs-sitting_sad.wav,sad
97,data/ravdess\Actor_05\03-02-05-02-01-01-05_angry.wav,angry
1205,data/ravdess\Actor_21\03-02-04-02-01-01-21_sad.wav,sad
1609,data/ravdess\Actor_26\26_01_01_01_week_sad.wav,sad
196,data/ravdess\Actor_10\10_01_02_02_kids-talking_angry.wav,angry
745,data/ravdess\Actor_26\26_01_01_01_ring_angry.wav,angry
183,data/ravdess\Actor_09\09_02_01_02_dogs-sitting_angry.wav,angry
1430,data/ravdess\Actor_26\26_01_01_01_base_sad.wav,sad
1576,data/ravdess\Actor_26\26_01_01_01_sell_sad.wav,sad
613,data/ravdess\Actor_25\25_01_01_01_young_angry.wav,angry
1378,data/ravdess\Actor_25\25_01_01_01_shall_sad.wav,sad
986,data/ravdess\Actor_09\09_01_01_01_kids-talking_sad.wav,sad
682,data/ravdess\Actor_26\26_01_01_01_keep_angry.wav,angry
533,data/ravdess\Actor_25\25_01_01_01_nice_angry.wav,angry
610,data/ravdess\Actor_25\25_01_01_01_witch_angry.wav,angry
687,data/ravdess\Actor_26\26_01_01_01_kite_angry.wav,angry
1193,data/ravdess\Actor_20\20_01_01_01_dogs-sitting_sad.wav,sad
81,data/ravdess\Actor_04\04_01_02_01_dogs-sitting_angry.wav,angry
959,data/ravdess\Actor_07\07_01_02_02_dogs-sitting_sad.wav,sad
397,data/ravdess\Actor_21\21_01_01_01_dogs-sitting_angry.wav,angry
267,data/ravdess\Actor_13\13_01_02_02_dogs-sitting_angry.wav,angry
589,data/ravdess\Actor_25\25_01_01_01_tip_angry.wav,angry
386,data/ravdess\Actor_20\20_01_02_01_kids-talking_angry.wav,angry
792,data/ravdess\Actor_26\26_01_01_01_vote_angry.wav,angry
1413,data/ravdess\Actor_25\25_01_01_01_walk_sad.wav,sad
132,data/ravdess\Actor_06\06_01_02_02_kids-talking_angry.wav,angry
265,data/ravdess\Actor_13\13_01_02_01_dogs-sitting_angry.wav,angry
1301,data/ravdess\Actor_25\25_01_01_01_jar_sad.wav,sad
1347,data/ravdess\Actor_25\25_01_01_01_pearl_sad.wav,sad
880,data/ravdess\Actor_03\03_02_02_02_kids-talking_sad.wav,sad
88,data/ravdess\Actor_04\04_02_01_02_kids-talking_angry.wav,angry
1196,data/ravdess\Actor_20\20_01_01_02_kids-talking_sad.wav,sad
963,data/ravdess\Actor_07\07_02_01_02_dogs-sitting_sad.wav,sad
1092,data/ravdess\Actor_14\03-02-04-01-02-02-14_sad.wav,sad
676,data/ravdess\Actor_26\26_01_01_01_jar_angry.wav,angry
913,data/ravdess\Actor_05\05_01_01_01_dogs-sitting_sad.wav,sad
629,data/ravdess\Actor_26\26_01_01_01_check_angry.wav,angry
1266,data/ravdess\Actor_24\24_02_01_01_kids-talking_sad.wav,sad
921,data/ravdess\Actor_05\05_02_01_01_dogs-sitting_sad.wav,sad
294,data/ravdess\Actor_15\03-02-05-01-01-02-15_angry.wav,angry
261,data/ravdess\Actor_13\13_01_01_01_dogs-sitting_angry.wav,angry
961,data/ravdess\Actor_07\07_02_01_01_dogs-sitting_sad.wav,sad
1618,data/ravdess\Actor_26\26_01_01_01_yearn_sad.wav,sad
1554,data/ravdess\Actor_26\26_01_01_01_pool_sad.wav,sad
1573,data/ravdess\Actor_26\26_01_01_01_sail_sad.wav,sad
405,data/ravdess\Actor_22\03-02-05-01-01-01-22_angry.wav,angry
1613,data/ravdess\Actor_26\26_01_01_01_whip_sad.wav,sad
356,data/ravdess\Actor_19\03-02-05-02-02-02-19_angry.wav,angry
608,data/ravdess\Actor_25\25_01_01_01_wife_angry.wav,angry
1095,data/ravdess\Actor_14\03-02-04-02-02-01-14_sad.wav,sad
239,data/ravdess\Actor_12\12_01_01_02_dogs-sitting_angry.wav,angry
1078,data/ravdess\Actor_13\13_01_02_01_kids-talking_sad.wav,sad
866,data/ravdess\Actor_03\03_01_01_01_kids-talking_sad.wav,sad
1286,data/ravdess\Actor_25\25_01_01_01_goose_sad.wav,sad
119,data/ravdess\Actor_06\03-02-05-01-02-01-06_angry.wav,angry
879,data/ravdess\Actor_03\03_02_02_02_dogs-sitting_sad.wav,sad
974,data/ravdess\Actor_08\08_01_02_01_kids-talking_sad.wav,sad
751,data/ravdess\Actor_26\26_01_01_01_rough_angry.wav,angry
374,data/ravdess\Actor_20\03-02-05-01-01-02-20_angry.wav,angry
453,data/ravdess\Actor_24\24_02_01_01_dogs-sitting_angry.wav,angry
110,data/ravdess\Actor_05\05_02_01_01_kids-talking_angry.wav,angry
1333,data/ravdess\Actor_25\25_01_01_01_mess_sad.wav,sad
1387,data/ravdess\Actor_25\25_01_01_01_sour_sad.wav,sad
829,data/ravdess\Actor_01\03-02-04-02-01-01-01_sad.wav,sad
1452,data/ravdess\Actor_26\26_01_01_01_cool_sad.wav,sad
503,data/ravdess\Actor_25\25_01_01_01_lean_angry.wav,angry
1010,data/ravdess\Actor_10\10_02_01_01_kids-talking_sad.wav,sad
1195,data/ravdess\Actor_20\20_01_01_02_dogs-sitting_sad.wav,sad
1055,data/ravdess\Actor_12\12_01_02_02_dogs-sitting_sad.wav,sad
729,data/ravdess\Actor_26\26_01_01_01_peg_angry.wav,angry
410,data/ravdess\Actor_22\03-02-05-02-01-02-22_angry.wav,angry
1069,data/ravdess\Actor_13\03-02-04-02-01-01-13_sad.wav,sad
367,data/ravdess\Actor_19\19_02_01_02_dogs-sitting_angry.wav,angry
