,path,emotion
174,D:\repos\CCSER\SER\data\emodb\wav\15a04Wb.wav,angry
176,D:\repos\CCSER\SER\data\emodb\wav\16b09Wb.wav,angry
178,D:\repos\CCSER\SER\data\emodb\wav\08a01Wc.wav,angry
191,D:\repos\CCSER\SER\data\emodb\wav\09b02Wd.wav,angry
195,D:\repos\CCSER\SER\data\emodb\wav\08a07Wc.wav,angry
196,D:\repos\CCSER\SER\data\emodb\wav\14a04Wc.wav,angry
173,D:\repos\CCSER\SER\data\emodb\wav\11b09Wa.wav,angry
200,D:\repos\CCSER\SER\data\emodb\wav\16a02Wb.wav,angry
202,D:\repos\CCSER\SER\data\emodb\wav\12a07Wa.wav,angry
205,D:\repos\CCSER\SER\data\emodb\wav\16a05Wc.wav,angry
207,D:\repos\CCSER\SER\data\emodb\wav\10a04Wb.wav,angry
209,D:\repos\CCSER\SER\data\emodb\wav\09b09Wa.wav,angry
210,D:\repos\CCSER\SER\data\emodb\wav\13b02Wa.wav,angry
211,D:\repos\CCSER\SER\data\emodb\wav\03a02Wc.wav,angry
201,D:\repos\CCSER\SER\data\emodb\wav\10b10Wa.wav,angry
172,D:\repos\CCSER\SER\data\emodb\wav\15a05Wa.wav,angry
171,D:\repos\CCSER\SER\data\emodb\wav\16a05Wb.wav,angry
169,D:\repos\CCSER\SER\data\emodb\wav\11a04Wc.wav,angry
146,D:\repos\CCSER\SER\data\emodb\wav\08a01Wa.wav,angry
148,D:\repos\CCSER\SER\data\emodb\wav\12b01Wa.wav,angry
150,D:\repos\CCSER\SER\data\emodb\wav\11a02Wc.wav,angry
151,D:\repos\CCSER\SER\data\emodb\wav\15b03Wa.wav,angry
152,D:\repos\CCSER\SER\data\emodb\wav\09a07Wb.wav,angry
154,D:\repos\CCSER\SER\data\emodb\wav\03a05Wb.wav,angry
157,D:\repos\CCSER\SER\data\emodb\wav\16a07Wa.wav,angry
159,D:\repos\CCSER\SER\data\emodb\wav\09a05Wb.wav,angry
160,D:\repos\CCSER\SER\data\emodb\wav\10a05Wb.wav,angry
161,D:\repos\CCSER\SER\data\emodb\wav\03a01Wa.wav,angry
162,D:\repos\CCSER\SER\data\emodb\wav\13a04Wc.wav,angry
164,D:\repos\CCSER\SER\data\emodb\wav\10a01Wa.wav,angry
165,D:\repos\CCSER\SER\data\emodb\wav\15b02Wc.wav,angry
167,D:\repos\CCSER\SER\data\emodb\wav\03b09Wa.wav,angry
168,D:\repos\CCSER\SER\data\emodb\wav\14b02Wb.wav,angry
79,D:\repos\CCSER\SER\data\emodb\wav\14a04Wb.wav,angry
76,D:\repos\CCSER\SER\data\emodb\wav\14b09Wa.wav,angry
213,D:\repos\CCSER\SER\data\emodb\wav\11a01Wc.wav,angry
47,D:\repos\CCSER\SER\data\emodb\wav\12a05Wb.wav,angry
45,D:\repos\CCSER\SER\data\emodb\wav\16a01Wb.wav,angry
31,D:\repos\CCSER\SER\data\emodb\wav\11b03Wb.wav,angry
58,D:\repos\CCSER\SER\data\emodb\wav\03a02Wb.wav,angry
57,D:\repos\CCSER\SER\data\emodb\wav\13b09Wa.wav,angry
56,D:\repos\CCSER\SER\data\emodb\wav\08b09Wa.wav,angry
55,D:\repos\CCSER\SER\data\emodb\wav\13a02Wa.wav,angry
7,D:\repos\CCSER\SER\data\emodb\wav\03b10Wc.wav,angry
54,D:\repos\CCSER\SER\data\emodb\wav\16b02Wb.wav,angry
72,D:\repos\CCSER\SER\data\emodb\wav\14b10Wc.wav,angry
35,D:\repos\CCSER\SER\data\emodb\wav\10b03Wb.wav,angry
51,D:\repos\CCSER\SER\data\emodb\wav\13a05Wc.wav,angry
9,D:\repos\CCSER\SER\data\emodb\wav\09b03Wb.wav,angry
39,D:\repos\CCSER\SER\data\emodb\wav\03a04Wc.wav,angry
40,D:\repos\CCSER\SER\data\emodb\wav\16b01Wb.wav,angry
41,D:\repos\CCSER\SER\data\emodb\wav\12a02Wc.wav,angry
48,D:\repos\CCSER\SER\data\emodb\wav\14a05Wa.wav,angry
42,D:\repos\CCSER\SER\data\emodb\wav\08a02Wc.wav,angry
46,D:\repos\CCSER\SER\data\emodb\wav\09a04Wa.wav,angry
43,D:\repos\CCSER\SER\data\emodb\wav\14a01Wa.wav,angry
61,D:\repos\CCSER\SER\data\emodb\wav\13a07Wb.wav,angry
63,D:\repos\CCSER\SER\data\emodb\wav\08b03Wd.wav,angry
44,D:\repos\CCSER\SER\data\emodb\wav\11b10Wa.wav,angry
65,D:\repos\CCSER\SER\data\emodb\wav\12a04Wc.wav,angry
68,D:\repos\CCSER\SER\data\emodb\wav\16b10Wb.wav,angry
20,D:\repos\CCSER\SER\data\emodb\wav\14b01Wc.wav,angry
17,D:\repos\CCSER\SER\data\emodb\wav\09b01Wb.wav,angry
22,D:\repos\CCSER\SER\data\emodb\wav\12b02Wb.wav,angry
18,D:\repos\CCSER\SER\data\emodb\wav\15b01Wc.wav,angry
70,D:\repos\CCSER\SER\data\emodb\wav\03b10Wb.wav,angry
19,D:\repos\CCSER\SER\data\emodb\wav\08a05Wa.wav,angry
23,D:\repos\CCSER\SER\data\emodb\wav\08b10Wa.wav,angry
2,D:\repos\CCSER\SER\data\emodb\wav\03b01Wa.wav,angry
16,D:\repos\CCSER\SER\data\emodb\wav\14a01Na.wav,neutral
14,D:\repos\CCSER\SER\data\emodb\wav\11a01Nd.wav,neutral
193,D:\repos\CCSER\SER\data\emodb\wav\09b02Na.wav,neutral
13,D:\repos\CCSER\SER\data\emodb\wav\03a04Nc.wav,neutral
183,D:\repos\CCSER\SER\data\emodb\wav\10b02Na.wav,neutral
177,D:\repos\CCSER\SER\data\emodb\wav\13a01Nb.wav,neutral
37,D:\repos\CCSER\SER\data\emodb\wav\03a01Nc.wav,neutral
36,D:\repos\CCSER\SER\data\emodb\wav\09b03Nb.wav,neutral
15,D:\repos\CCSER\SER\data\emodb\wav\14a05Na.wav,neutral
158,D:\repos\CCSER\SER\data\emodb\wav\11b03Nb.wav,neutral
147,D:\repos\CCSER\SER\data\emodb\wav\15a07Nc.wav,neutral
26,D:\repos\CCSER\SER\data\emodb\wav\16b03Nb.wav,neutral
190,D:\repos\CCSER\SER\data\emodb\wav\08a05Nb.wav,neutral
149,D:\repos\CCSER\SER\data\emodb\wav\14b10Nb.wav,neutral
166,D:\repos\CCSER\SER\data\emodb\wav\11a05Na.wav,neutral
21,D:\repos\CCSER\SER\data\emodb\wav\10a02Na.wav,neutral
163,D:\repos\CCSER\SER\data\emodb\wav\11b02Na.wav,neutral
29,D:\repos\CCSER\SER\data\emodb\wav\14b02Na.wav,neutral
188,D:\repos\CCSER\SER\data\emodb\wav\03b03Nb.wav,neutral
187,D:\repos\CCSER\SER\data\emodb\wav\10a04Nb.wav,neutral
24,D:\repos\CCSER\SER\data\emodb\wav\03b01Nb.wav,neutral
186,D:\repos\CCSER\SER\data\emodb\wav\13b01Nc.wav,neutral
184,D:\repos\CCSER\SER\data\emodb\wav\15b10Nb.wav,neutral
34,D:\repos\CCSER\SER\data\emodb\wav\08b03Nb.wav,neutral
28,D:\repos\CCSER\SER\data\emodb\wav\16a01Nc.wav,neutral
180,D:\repos\CCSER\SER\data\emodb\wav\15a04Nc.wav,neutral
128,D:\repos\CCSER\SER\data\emodb\wav\03b10Nc.wav,neutral
131,D:\repos\CCSER\SER\data\emodb\wav\09a07Na.wav,neutral
62,D:\repos\CCSER\SER\data\emodb\wav\08b02Nb.wav,neutral
96,D:\repos\CCSER\SER\data\emodb\wav\13a05Nb.wav,neutral
5,D:\repos\CCSER\SER\data\emodb\wav\03b02Na.wav,neutral
92,D:\repos\CCSER\SER\data\emodb\wav\08a01Na.wav,neutral
91,D:\repos\CCSER\SER\data\emodb\wav\11b09Na.wav,neutral
4,D:\repos\CCSER\SER\data\emodb\wav\15a01Nb.wav,neutral
67,D:\repos\CCSER\SER\data\emodb\wav\09b09Nd.wav,neutral
101,D:\repos\CCSER\SER\data\emodb\wav\13b10Nc.wav,neutral
87,D:\repos\CCSER\SER\data\emodb\wav\15b09Nb.wav,neutral
84,D:\repos\CCSER\SER\data\emodb\wav\08a04Nc.wav,neutral
83,D:\repos\CCSER\SER\data\emodb\wav\15a02Na.wav,neutral
82,D:\repos\CCSER\SER\data\emodb\wav\11b10Nc.wav,neutral
69,D:\repos\CCSER\SER\data\emodb\wav\15b10Nc.wav,neutral
80,D:\repos\CCSER\SER\data\emodb\wav\14a02Nc.wav,neutral
208,D:\repos\CCSER\SER\data\emodb\wav\08a07Na.wav,neutral
71,D:\repos\CCSER\SER\data\emodb\wav\13a02Nc.wav,neutral
1,D:\repos\CCSER\SER\data\emodb\wav\09b01Na.wav,neutral
86,D:\repos\CCSER\SER\data\emodb\wav\13b09Na.wav,neutral
60,D:\repos\CCSER\SER\data\emodb\wav\12a01Nb.wav,neutral
100,D:\repos\CCSER\SER\data\emodb\wav\14a07Na.wav,neutral
116,D:\repos\CCSER\SER\data\emodb\wav\08a02Na.wav,neutral
6,D:\repos\CCSER\SER\data\emodb\wav\09a01Nb.wav,neutral
109,D:\repos\CCSER\SER\data\emodb\wav\08b01Na.wav,neutral
181,D:\repos\CCSER\SER\data\emodb\wav\16a07Nb.wav,neutral
49,D:\repos\CCSER\SER\data\emodb\wav\03a07Nc.wav,neutral
53,D:\repos\CCSER\SER\data\emodb\wav\03b09Nc.wav,neutral
50,D:\repos\CCSER\SER\data\emodb\wav\10a01Nb.wav,neutral
199,D:\repos\CCSER\SER\data\emodb\wav\11a02Nc.wav,neutral
115,D:\repos\CCSER\SER\data\emodb\wav\15b03Nb.wav,neutral
122,D:\repos\CCSER\SER\data\emodb\wav\12a02Nb.wav,neutral
198,D:\repos\CCSER\SER\data\emodb\wav\03b10Na.wav,neutral
197,D:\repos\CCSER\SER\data\emodb\wav\13b02Nb.wav,neutral
121,D:\repos\CCSER\SER\data\emodb\wav\15b01Na.wav,neutral
182,D:\repos\CCSER\SER\data\emodb\wav\16b10Td.wav,sad
3,D:\repos\CCSER\SER\data\emodb\wav\16a05Tb.wav,sad
10,D:\repos\CCSER\SER\data\emodb\wav\16b03Ta.wav,sad
189,D:\repos\CCSER\SER\data\emodb\wav\14a04Tb.wav,sad
203,D:\repos\CCSER\SER\data\emodb\wav\10a05Tb.wav,sad
192,D:\repos\CCSER\SER\data\emodb\wav\03b03Tc.wav,sad
11,D:\repos\CCSER\SER\data\emodb\wav\11a07Ta.wav,sad
206,D:\repos\CCSER\SER\data\emodb\wav\16a07Td.wav,sad
204,D:\repos\CCSER\SER\data\emodb\wav\12a05Ta.wav,sad
8,D:\repos\CCSER\SER\data\emodb\wav\08a05Ta.wav,sad
185,D:\repos\CCSER\SER\data\emodb\wav\13a02Ta.wav,sad
194,D:\repos\CCSER\SER\data\emodb\wav\09b02Tb.wav,sad
73,D:\repos\CCSER\SER\data\emodb\wav\11b09Td.wav,sad
143,D:\repos\CCSER\SER\data\emodb\wav\12b09Td.wav,sad
12,D:\repos\CCSER\SER\data\emodb\wav\13a07Tc.wav,sad
74,D:\repos\CCSER\SER\data\emodb\wav\14b03Ta.wav,sad
75,D:\repos\CCSER\SER\data\emodb\wav\11b10Td.wav,sad
77,D:\repos\CCSER\SER\data\emodb\wav\16a01Tb.wav,sad
78,D:\repos\CCSER\SER\data\emodb\wav\14b09Td.wav,sad
66,D:\repos\CCSER\SER\data\emodb\wav\15b02Tc.wav,sad
64,D:\repos\CCSER\SER\data\emodb\wav\09a05Tb.wav,sad
94,D:\repos\CCSER\SER\data\emodb\wav\08a04Tb.wav,sad
95,D:\repos\CCSER\SER\data\emodb\wav\08a02Tb.wav,sad
103,D:\repos\CCSER\SER\data\emodb\wav\14b10Tc.wav,sad
59,D:\repos\CCSER\SER\data\emodb\wav\16b01Tb.wav,sad
110,D:\repos\CCSER\SER\data\emodb\wav\09b03Ta.wav,sad
112,D:\repos\CCSER\SER\data\emodb\wav\13b03Td.wav,sad
114,D:\repos\CCSER\SER\data\emodb\wav\15b03Tc.wav,sad
117,D:\repos\CCSER\SER\data\emodb\wav\16a02Tc.wav,sad
179,D:\repos\CCSER\SER\data\emodb\wav\03a02Ta.wav,sad
52,D:\repos\CCSER\SER\data\emodb\wav\09a07Ta.wav,sad
135,D:\repos\CCSER\SER\data\emodb\wav\08b10Tc.wav,sad
138,D:\repos\CCSER\SER\data\emodb\wav\03a05Tc.wav,sad
38,D:\repos\CCSER\SER\data\emodb\wav\16b10Tb.wav,sad
145,D:\repos\CCSER\SER\data\emodb\wav\08a07Ta.wav,sad
33,D:\repos\CCSER\SER\data\emodb\wav\15a02Ta.wav,sad
32,D:\repos\CCSER\SER\data\emodb\wav\08a07Tb.wav,sad
30,D:\repos\CCSER\SER\data\emodb\wav\03b02Tb.wav,sad
153,D:\repos\CCSER\SER\data\emodb\wav\08b02Tc.wav,sad
155,D:\repos\CCSER\SER\data\emodb\wav\03b01Td.wav,sad
156,D:\repos\CCSER\SER\data\emodb\wav\10b03Tb.wav,sad
27,D:\repos\CCSER\SER\data\emodb\wav\13a05Tc.wav,sad
25,D:\repos\CCSER\SER\data\emodb\wav\13a04Ta.wav,sad
170,D:\repos\CCSER\SER\data\emodb\wav\11a02Tc.wav,sad
175,D:\repos\CCSER\SER\data\emodb\wav\14a07Tc.wav,sad
120,D:\repos\CCSER\SER\data\emodb\wav\15b09Ta.wav,sad
106,D:\repos\CCSER\SER\data\emodb\wav\16a04Tc.wav,sad
