,path,emotion
121,data/emodb/wav\13b10Wa.wav,angry
122,data/emodb/wav\13b10Wc.wav,angry
123,data/emodb/wav\14a01Wa.wav,angry
124,data/emodb/wav\14a01Wc.wav,angry
125,data/emodb/wav\14a02Tb.wav,sad
126,data/emodb/wav\14a02Wa.wav,angry
127,data/emodb/wav\14a02Wc.wav,angry
128,data/emodb/wav\14a04Tb.wav,sad
129,data/emodb/wav\14a04Tc.wav,sad
130,data/emodb/wav\14a04Wb.wav,angry
131,data/emodb/wav\14a04Wc.wav,angry
132,data/emodb/wav\14a05Ta.wav,sad
133,data/emodb/wav\14a05Tc.wav,sad
134,data/emodb/wav\14a05Wa.wav,angry
135,data/emodb/wav\14a05Wb.wav,angry
136,data/emodb/wav\14a07Tc.wav,sad
137,data/emodb/wav\14a07Wc.wav,angry
138,data/emodb/wav\14b01Wc.wav,angry
139,data/emodb/wav\14b02Tc.wav,sad
140,data/emodb/wav\14b02Wb.wav,angry
141,data/emodb/wav\14b02Wd.wav,angry
142,data/emodb/wav\14b03Ta.wav,sad
143,data/emodb/wav\14b03Wb.wav,angry
144,data/emodb/wav\14b09Td.wav,sad
145,data/emodb/wav\14b09Wa.wav,angry
146,data/emodb/wav\14b09Wc.wav,angry
147,data/emodb/wav\14b10Tc.wav,sad
148,data/emodb/wav\14b10Wc.wav,angry
149,data/emodb/wav\15a01Wa.wav,angry
150,data/emodb/wav\15a02Ta.wav,sad
